transaction_id	project_id	transaction_original_date	transaction_isodate	transaction_year	transaction_value_code	transaction_currency	transaction_value
33e4d661-4b44-4c75-878a-30a9dcbf9dd9	P074819	09/18/01	2001-09-18	2001	C	USD	6000000
ce30bfe9-2ea0-410b-a8f1-1f62d306a0e7	P078676	09/05/02	2002-09-05	2002	C	USD	12000000
dd5f3a85-c74a-441d-915e-2fd74062df7a	P066385	12/03/02	2002-12-03	2002	C	USD	85000000
80731bff-eca8-4ed8-a846-e38ba65fe69c	P082392	12/15/05	2005-12-15	2005	C	USD	3500000
65679193-a2b1-45b6-bfe6-f1b40e3a7646	P099833	12/04/08	2008-12-04	2008	C	USD	50000000
82fb3848-28fb-4d51-b81d-e5d7c31587b1	P074881	03/16/04	2004-03-16	2004	C	USD	9000000
748c723a-dd4e-4aa6-ac1b-f118e162e189	P080400	06/26/03	2003-06-26	2003	C	USD	100000000
e722b38c-2688-49df-9d1d-2e2c0f5e9fa7	P063081	02/16/06	2006-02-16	2006	C	USD	3000000
6fe3c9d8-09d1-48e2-9705-8d6e5c452c9c	P112368	03/31/09	2009-03-31	2009	C	USD	150000000
c0aa6dff-e095-4327-9634-a986887cab32	P057326	05/02/00	2000-05-02	2000	C	USD	5000000
ff7952d5-9813-45c5-a6ee-abbcfc353c88	P094784	12/06/07	2007-12-06	2007	C	USD	15300000
10f43324-34d1-4069-bcb5-80109cf3b60d	P101590	08/05/08	2008-08-05	2008	C	USD	370000000
511c6102-82ed-4219-9c60-c29a60de1b4e	P099313	10/30/07	2007-10-30	2007	C	USD	20000000
e1177a09-c347-4743-9639-78112e662852	P076702	06/20/02	2002-06-20	2002	C	USD	75000000
5bb28a8f-35ec-48e9-be4a-f99e3c571889	P090689	06/01/06	2006-06-01	2006	C	USD	90000000
3d4a116a-0fd8-48d3-b549-69634511320c	P087735	06/29/06	2006-06-29	2006	C	USD	135000000
94075049-c7d7-46aa-bb15-4f32f3552c60	P088929	07/01/04	2004-07-01	2004	C	USD	13130000
4a35db46-1f58-4938-b797-a22930328cd6	P088252	07/13/06	2006-07-13	2006	C	USD	131699999
60528fd5-b3d0-48f8-989e-83143da7e40c	P110018	10/14/10	2010-10-14	2010	C	USD	4200000
e9e77db0-330a-4c0c-97e6-6d2e0f7aa2ef	P094018	03/21/07	2007-03-21	2007	C	USD	52800000
8fc10413-42d5-4f3f-94f8-5935a2f148f4	P040613	09/09/04	2004-09-09	2004	C	USD	50000000
d3ce5ac8-bdf3-479c-90c8-50e9abdace70	P075728	06/08/04	2004-06-08	2004	C	USD	128000000
b7a90ccb-fed4-45b5-b694-46854559c9b3	P121774	12/15/11	2011-12-15	2011	C	USD	155300000
3a9e78dc-cf74-4efb-acb5-311f9832261b	P119152	12/17/09	2009-12-17	2009	C	USD	12000000
6a584ef1-353d-4876-8b06-9586582ca1a6	P093611	03/29/07	2007-03-29	2007	C	USD	25000000
e6d81ff5-6ba6-4ff4-929d-95370cfe5754	P109932	05/01/08	2008-05-01	2008	C	USD	80000000
f5674403-cd3e-4e9e-a4cd-0b1683fef806	P069937	06/14/05	2005-06-14	2005	C	USD	40000000
fe830b36-b2c5-4482-a52c-818c7d982798	P112031	03/19/09	2009-03-19	2009	C	USD	10000000
178d39f3-82ad-4271-926b-edc4530e1596	P105044	05/22/07	2007-05-22	2007	C	USD	15600000
58c9fd22-2636-4afb-8aad-4f12f0ae359d	P050624	03/30/00	2000-03-30	2000	C	USD	10830000
2b576a28-af72-4ce5-a9f6-b008604d3dd4	P095235	04/14/09	2009-04-14	2009	C	USD	64000000
5abded9a-d9d9-41e8-ab1b-6ec2e87d328a	P075174	01/11/07	2007-01-11	2007	C	USD	225000000
a6add935-d845-4284-b69e-c8da78ac2b8f	P075602	06/24/04	2004-06-24	2004	C	USD	200000000
c5468f88-5e24-4b04-884f-f4d7fdefc63a	P099296	12/06/07	2007-12-06	2007	C	USD	50000000
5f5e7462-d536-4d0b-ab29-d760a73d23f0	P120890	06/03/10	2010-06-03	2010	C	USD	5000000
676b59b8-8175-4625-ac54-bb68c46e4fd6	P106274	08/28/07	2007-08-28	2007	C	USD	6000000
25295c71-96c3-46ac-95e8-31a4f15f6ed6	P121805	06/23/10	2010-06-23	2010	C	USD	20000000
0812b059-b4a8-425a-a78d-32f4e1f859e0	P060003	06/05/00	2000-06-05	2000	C	USD	4820000
4fd96cec-2d88-4be6-b4e0-073e7e4d8de3	P063546	07/18/02	2002-07-18	2002	C	USD	27300000
ba9ee3d8-837b-4509-a3eb-6d0528d18dcb	P112369	03/31/09	2009-03-31	2009	C	USD	100000000
6a02f155-7e0d-4528-ba2a-c5afb8ed7d5c	P072637	10/28/03	2003-10-28	2003	C	USD	750000000
0fd2708d-3f2b-40b9-abf5-458a98804994	P088656	04/27/06	2006-04-27	2006	C	USD	50050000
a9d7ad65-29b3-4b54-8db2-8f763c739d4c	P075700	12/13/01	2001-12-13	2001	C	USD	15000000
b93242ae-ff8c-4fda-b81b-6e9ef19dcca6	P115566	09/22/09	2009-09-22	2009	C	USD	1000000000
9bca6ed2-6c4a-4971-a8c1-81ca887eb903	P117667	01/20/11	2011-01-20	2011	C	USD	380500000
ea996e14-9ce1-4a61-8dcd-67d510e3686c	P118658	03/30/10	2010-03-30	2010	C	USD	35000000
8b97073b-f48f-4efb-bd75-3d51964b6a55	P065790	12/20/01	2001-12-20	2001	C	USD	10000000
f9fc6aef-33c4-48af-b45e-10e844a7f2b5	P065788	04/03/01	2001-04-03	2001	C	USD	7500000
593c600d-c108-46a9-8cc0-68d61741148d	P120005	12/20/10	2010-12-20	2010	C	USD	38000000
8fefcb20-0cb4-44d9-a6a9-a53af6c353f9	P089866	05/20/08	2008-05-20	2008	C	USD	42000000
6fea329a-b798-4b2e-85d1-c8176c440546	P126537	12/20/11	2011-12-20	2011	C	USD	49600000
c1690edc-a4cb-4d92-8372-ec3ddff2ba1e	P074633	07/08/04	2004-07-08	2004	C	USD	50000000
c2261e05-2a41-4c6f-af7a-a0c23c472ea5	P081991	12/16/03	2003-12-16	2003	C	USD	83410000
084aa2f5-8efc-4e2e-8737-caadbb9ef017	P078813	07/12/05	2005-07-12	2005	C	USD	50000000
0264857e-218e-43f5-9d72-cf363d9e8600	P082952	02/15/05	2005-02-15	2005	C	USD	20000000
d0b5afe6-4dcc-4976-b48e-3e3917d803cc	P090675	12/22/09	2009-12-22	2009	C	USD	35000000
6f46dff0-4448-4413-93d7-58893039b97d	P120338	12/07/10	2010-12-07	2010	C	USD	25000000
bf6aa101-288f-46dd-b54f-b6c90f8785ed	P071589	10/24/02	2002-10-24	2002	C	USD	39800000
cab8cdaf-c245-4026-9e9b-12585e5fc34b	P081771	09/21/04	2004-09-21	2004	C	USD	53000000
af973267-8f7c-4c9f-b136-c6a9758c148d	P112821	04/28/11	2011-04-28	2011	C	USD	12000000
1c85aef0-bf39-4d79-aafd-292af1c835e2	P072355	12/21/00	2000-12-21	2000	C	USD	48200000
6fdedbfc-5768-4fcc-985a-c5800016e2c5	P071396	09/07/00	2000-09-07	2000	C	USD	49000000
5d1167be-8dc6-42ef-b1b3-b7ab4220b48c	P073924	04/03/01	2001-04-03	2001	C	USD	1400000
8814c807-e3ff-4b40-be9e-9dbb3801c3f0	P114069	06/09/11	2011-06-09	2011	C	USD	150000000
caff0316-fdf6-42a7-9a9d-32e634d45f6f	P082927	07/15/08	2008-07-15	2008	C	USD	30000000
a124e6b8-9882-411d-8016-656a32732650	P106458	05/27/08	2008-05-27	2008	C	USD	7900000
cf6b9b41-9145-4ade-b77c-047110344396	P120470	05/25/10	2010-05-25	2010	C	USD	500000000
4388696d-7a33-43eb-9f01-93cc591ea7d9	P107382	03/17/09	2009-03-17	2009	C	USD	5000000
98c7bd5d-6a78-4395-b676-5b50d915dee1	P103703	01/09/07	2007-01-09	2007	C	USD	5000000
13aac003-e2ec-4ce6-82e7-dfcc69ae3d9a	P106083	03/17/09	2009-03-17	2009	C	USD	80000000
c19f64de-8518-454c-b62b-2b2f5433ccfd	P110458	04/16/09	2009-04-16	2009	C	USD	10000000
6c584234-3bcd-449e-9fb6-f1f77b08ba69	P126724	10/04/11	2011-10-04	2011	C	USD	172000000
064fb1f2-1782-4804-9056-ea3341a40105	P068949	06/08/01	2001-06-08	2001	C	USD	4150000
6841ae76-0df9-4325-8db6-b4b5dc488213	P058843	03/28/00	2000-03-28	2000	C	USD	200000000
f858294b-f923-4523-8561-09b0c09127c6	P117201	01/26/10	2010-01-26	2010	C	USD	200000000
e1cd40c5-0e1b-4ee6-8d37-90595dde1bac	P086791	06/17/04	2004-06-17	2004	C	USD	51000000
1a19da67-288a-41fb-b17b-05336734b46a	P109649	08/25/11	2011-08-25	2011	C	USD	150000000
3c1bbd22-9212-4871-87a6-cf3c770eff4f	P082806	12/08/03	2003-12-08	2003	C	USD	150000000
8be5063e-6a8c-4d06-80ff-695b96e4074d	P105724	06/24/10	2010-06-24	2010	C	USD	20000000
f9643fbc-362e-449d-81dd-6e3fa9850a50	P077782	02/12/02	2002-02-12	2002	C	USD	580000
9e2330d4-e1be-4f2b-b7a6-8f25aefcf90c	P105669	01/29/09	2009-01-29	2009	C	USD	18000000
540fde7b-7c3b-483a-97f7-eec6e6109af8	P061577	03/22/01	2001-03-22	2001	C	USD	10000000
ad22b0aa-d1a0-4ce0-afa2-3c84841b3749	P100954	06/03/10	2010-06-03	2010	C	USD	450600000
bccaeb6f-a3f6-4d30-b3de-d09a3776bd94	P126744	12/01/11	2011-12-01	2011	C	USD	40000000
21feb64b-b511-48e2-b274-6a3d2a175fae	P070650	12/07/00	2000-12-07	2000	C	USD	3550000
38524278-7abf-4bec-88ba-63b4531b1dcd	P115065	05/12/09	2009-05-12	2009	C	USD	15000000
767e323b-85e4-43a2-9b74-0bf4448549ee	P084160	06/24/08	2008-06-24	2008	C	USD	15000000
d132c8a1-cc55-4ba3-9baf-9dbcd3300770	P074966	02/24/04	2004-02-24	2004	C	USD	150000000
6c052b64-b611-4b25-bbde-4b987079be42	P112253	06/15/10	2010-06-15	2010	C	USD	6000000
8e632a94-9fb6-4358-adcc-63fda12c9eec	P059501	05/12/00	2000-05-12	2000	C	USD	45000000
eaf3af52-3657-4250-b527-c53ae692c215	P105155	05/24/07	2007-05-24	2007	C	USD	20000000
b118d4c2-ff42-4554-b039-3aceacea1f1e	P064915	06/06/00	2000-06-06	2000	C	USD	23630000
fc5a3d60-7ce8-4dee-ba67-6c44762b31ef	P059477	06/15/00	2000-06-15	2000	C	USD	77400000
cea92b24-7084-48d5-8ebe-38385f6acc49	P072960	04/22/03	2003-04-22	2003	C	USD	140000000
c25e4cb6-f5a7-47cb-ba77-9347fa526652	P121877	10/19/10	2010-10-19	2010	C	USD	5000000
469eb693-7d0f-45d7-92c7-4c712ad37cb7	P113184	08/30/11	2011-08-30	2011	C	USD	17200000
1bd6df92-a3dd-4d20-b0fd-944834389c98	P070197	04/29/04	2004-04-29	2004	C	USD	222470000
583b06d2-04f0-4bd9-a8dc-da8217115489	P037339	05/11/00	2000-05-11	2000	C	USD	38200000
70ac303d-9491-4862-a3e0-1f899ae1ec98	P073671	07/23/02	2002-07-23	2002	C	USD	150000000
374ce555-16f1-4d1d-92e0-1b968035f17c	P099224	05/27/08	2008-05-27	2008	C	USD	191000000
5a622eb1-fd3c-47cb-8799-edbbf572bafe	P055232	05/29/03	2003-05-29	2003	C	USD	52500000
2c2f0c80-539b-4f66-9c1c-c4371ae9ab45	P090690	05/22/07	2007-05-22	2007	C	USD	350000000
e4c04997-54ce-4025-9ea4-9028a334ad34	P118870	12/17/09	2009-12-17	2009	C	USD	65000000
6a2ca231-895c-4160-b813-f67ce61d32bc	P082223	06/08/04	2004-06-08	2004	C	USD	7000000
86f5738a-daf5-4a82-9082-028fa5762c59	P074065	12/14/04	2004-12-14	2004	C	USD	30000000
1d2f0da0-4c46-41e9-9518-6a7db4102e1f	P105990	06/08/10	2010-06-08	2010	C	USD	200000000
18a903fd-e7ac-47f1-8dd2-67046ae196fa	P102172	06/11/09	2009-06-11	2009	C	USD	75130000
f6c7fb07-f9fb-4faf-bc1a-d7bf3d811931	P008314	06/17/03	2003-06-17	2003	C	USD	34200000
59032389-03e8-44b8-b242-417bfce0b534	P113069	11/30/10	2010-11-30	2010	C	USD	24750000
519c48d7-ce50-4d26-a3c5-02c780e7af35	P117593	11/12/09	2009-11-12	2009	C	USD	30000000
d4a68680-5be3-43d0-9e01-3529c197fad8	P090492	06/20/07	2007-06-20	2007	C	USD	28000000
f079364e-8a04-412a-a09e-d02f966fd8f5	P077752	02/27/07	2007-02-27	2007	C	USD	147000000
7743d4ba-52e5-421c-9500-472732c49ee3	P081516	07/07/05	2005-07-07	2005	C	USD	15000000
5c28b9bf-bbfb-4a1e-81e1-4f3961cc4a3e	P088544	03/21/07	2007-03-21	2007	C	USD	8100000
0608e16b-389b-44d8-8c51-828e69375d70	P109691	06/12/08	2008-06-12	2008	C	USD	20000000
02fabf6b-ba08-46a7-88b8-f7fe9d35d6ec	P120910	07/23/10	2010-07-23	2010	C	USD	12700000
1f63140f-0fab-4ad3-a590-6611bdbcc1e4	P094055	07/02/09	2009-07-02	2009	C	USD	190000000
08210024-8cda-42ff-8d43-84376a4132d8	P071985	03/09/04	2004-03-09	2004	C	USD	50000000
fa48a0d0-d72d-4cac-8b29-7e7422a46b3c	P113370	03/25/10	2010-03-25	2010	C	USD	15000000
5b049fc6-428a-462a-91fc-229d930ff077	P105238	05/30/07	2007-05-30	2007	C	USD	48030000
c75a8a8a-f4e3-4583-a739-6432a848ed39	P086877	12/15/05	2005-12-15	2005	C	USD	60000000
97bd1024-c7b3-4de2-9c15-9f73758f7088	P069095	10/25/01	2001-10-25	2001	C	USD	70000000
0d32cf50-0da6-4101-a8c6-b91a162c4a69	P102029	04/10/07	2007-04-10	2007	C	USD	50000000
4c4f31d2-363d-4cf2-a168-249f30536f30	P107558	12/06/07	2007-12-06	2007	C	USD	60000000
9bebaf7d-6220-4c14-870b-a0501699715a	P072317	10/31/02	2002-10-31	2002	C	USD	34000000
61179fae-1229-4d23-8ed9-627bc6aa6078	P065189	05/22/01	2001-05-22	2001	C	USD	50000000
0adc24f7-4782-4d99-9017-4dc2c35b3d28	P112023	08/07/08	2008-08-07	2008	C	USD	10000000
1cd3cf61-54e3-40dd-8f5e-50d85396fb1d	P125740	12/20/11	2011-12-20	2011	C	USD	100000000
74e81272-7856-458c-b7f5-26fb23a71ac6	P070668	05/12/05	2005-05-12	2005	C	USD	28000000
926e2a7f-8bcd-4dd7-9d1e-9e533e273596	P093806	07/03/07	2007-07-03	2007	C	USD	186000000
867b787e-d53f-4c30-8274-00cbbef0f3ab	P101650	09/22/09	2009-09-22	2009	C	USD	150000000
1f939917-5d86-4dde-abd8-622c068ef2ce	P117440	11/24/09	2009-11-24	2009	C	USD	50000000
e97efc0f-60e2-43df-9fd7-6f396af6185f	P062714	09/07/00	2000-09-07	2000	C	USD	21300000
eb41128d-ec01-4876-af54-6e8899cd8dcc	P068706	07/25/00	2000-07-25	2000	C	USD	98500000
3d30903d-f05d-4ec1-8eaf-d63cea375e0e	P076961	06/26/02	2002-06-26	2002	C	USD	5000000
19c720c7-cb4b-400b-b3b7-0099ce3e4105	P082973	03/22/05	2005-03-22	2005	C	USD	70000000
f4b9388c-d32f-40fe-b1cb-fb87c20d9ce1	P082396	06/17/04	2004-06-17	2004	C	USD	40000000
b4a7974a-e99d-4267-af2f-d520769ec5ff	P110696	09/30/08	2008-09-30	2008	C	USD	50000000
dd38e468-33b5-4757-956f-76e96a222c42	P084078	02/07/08	2008-02-07	2008	C	USD	62600000
88a0cfbc-bca7-460a-a50f-eb72f0b7afa3	P083702	06/21/05	2005-06-21	2005	C	USD	106000000
e6f378ca-4aa0-4e64-a7d2-f6c9054a319d	P073756	10/24/02	2002-10-24	2002	C	USD	75000000
2d2cd1b9-9fa2-48b7-b880-164b9f21b7ed	P107456	04/29/10	2010-04-29	2010	C	USD	4500000
c75aa637-c081-41e3-ab5b-ed6f966b9775	P112712	08/27/09	2009-08-27	2009	C	USD	8000000
66dc8b3d-d801-4d91-b937-976efe61e0f5	P073307	06/14/01	2001-06-14	2001	C	USD	44000000
80184e3f-a447-40af-84a4-597af0101ab1	P073340	12/22/00	2000-12-22	2000	C	USD	30400000
bf60e4af-4e18-4b6f-92af-650391809051	P099047	06/05/07	2007-06-05	2007	C	USD	280000000
a9927c95-4b7f-4dbe-b154-db688cc4ca31	P096532	03/19/09	2009-03-19	2009	C	USD	50000000
d147e63c-7821-4ff8-8fe2-76aba4e5d3af	P101508	09/10/09	2009-09-10	2009	C	USD	39500000
f9ea2a73-3a4d-45d8-bf14-058e222ac409	P089852	11/29/05	2005-11-29	2005	C	USD	200510000
26ea8bb3-9e4d-4e54-a6f4-f2043a34ef29	P035630	12/11/01	2001-12-11	2001	C	USD	43500000
4bfc70af-6651-40dc-b2da-55766f880a46	P116637	06/23/09	2009-06-23	2009	C	USD	5000000
c9f1b646-8d34-4002-b74a-52e4e5fcdc70	P078716	06/14/05	2005-06-14	2005	C	USD	502520000
45d95b44-dd0d-4d1b-bca1-82d3f1227b63	P057838	09/14/00	2000-09-14	2000	C	USD	11400000
f38914c9-c226-4de5-bb98-7fdd16d41922	P105116	05/27/08	2008-05-27	2008	C	USD	26700000
d7871fa9-76eb-45f9-a6a3-0dde3b41abb5	P098949	08/03/06	2006-08-03	2006	C	USD	15000000
f244e718-7b7b-40df-853d-99acbf66d3f8	P106906	12/09/08	2008-12-09	2008	C	USD	16200000
b0cd8e18-ee03-4279-9440-682ff8536283	P115952	06/09/09	2009-06-09	2009	C	USD	30000000
40d27a08-08b7-4e94-89cc-44c0247eb807	P110632	05/10/11	2011-05-10	2011	C	USD	100000000
4a296260-0d89-4750-9dcf-55d2987ae08d	P106752	09/25/08	2008-09-25	2008	C	USD	150000000
78dc88db-ea3c-466f-b087-6f6e582e943b	P110207	06/19/08	2008-06-19	2008	C	USD	10000000
8fb64bda-d531-46cc-83db-c8869bb96287	P065416	06/01/04	2004-06-01	2004	C	USD	47540000
a60413b4-80d6-4348-8717-e36009de2b6d	P093699	07/31/08	2008-07-31	2008	C	USD	30000000
a2d822fb-25b1-4377-815c-774d14f2417c	P122157	03/22/11	2011-03-22	2011	C	USD	6000000
47232df3-83f5-4de0-b4fc-46dcaaa3e64b	P081845	06/19/03	2003-06-19	2003	C	USD	300000000
3df13d8b-032c-4935-9f04-f9b8aa33b2a6	P075066	05/09/01	2001-05-09	2001	C	USD	7200000
f8123758-24ec-4951-81a1-80f935423abc	P074338	01/24/01	2001-01-24	2001	C	USD	3200000
4fdbb704-3fbc-4769-bcf5-7413e8292d41	P096158	02/07/06	2006-02-07	2006	C	USD	86330000
8f7bf53a-1d8c-4235-9e58-07413283a993	P102299	07/10/08	2008-07-10	2008	C	USD	50000000
aa6196fc-bf5e-4864-b39b-f0305195172a	P111598	08/26/10	2010-08-26	2010	C	USD	150000000
b7adf416-55a1-4ee7-8fd9-05b302bdb9a5	P099099	02/28/06	2006-02-28	2006	C	USD	5000000
8e3e5185-9a7a-46cd-ac5f-a0002f822e11	P117382	06/28/11	2011-06-28	2011	C	USD	29900000
cf5b5939-87d2-4139-addb-8cdde584814a	P117949	03/30/10	2010-03-30	2010	C	USD	60000000
dc83e80a-5420-484c-9fa9-e35f22a4b566	P071147	03/21/02	2002-03-21	2002	C	USD	104000000
b5c5c8d6-d0b7-4a0d-8d5e-dff339d58fa1	P078383	07/08/03	2003-07-08	2003	C	USD	18000000
3ccc84bb-df37-49f3-8e95-62c81f007ebe	P065270	01/24/06	2006-01-24	2006	C	USD	88800000
e7d49d77-94b6-4106-89d4-f9996c99ee02	P050875	06/26/01	2001-06-26	2001	C	USD	37500000
6db5df84-d234-4ec7-b439-c191e8dddac6	P095205	03/05/09	2009-03-05	2009	C	USD	1300000000
f273791b-b0aa-40e8-ba62-b672919f16a8	P071196	10/26/00	2000-10-26	2000	C	USD	72000000
a2f2b59e-eabe-49dc-bac6-c6aa859f8b70	P083341	05/17/05	2005-05-17	2005	C	USD	48000000
ae7db2a7-5a81-4024-915c-fcd2232a358f	P090644	07/01/08	2008-07-01	2008	C	USD	200000000
3d3fa9cb-9b20-40dd-a817-63e45fd11df5	P112262	05/11/10	2010-05-11	2010	C	USD	700000000
ccde6d9e-6293-45b1-a47b-ebbadeb8980a	P096263	02/22/07	2007-02-22	2007	C	USD	34960000
59fd4a91-0ecc-4ce0-adb5-c18e027c4892	P120631	06/01/10	2010-06-01	2010	C	USD	5310000
40e846bc-de19-4f1b-9a50-1f44bab7ae0d	P120832	05/04/10	2010-05-04	2010	C	USD	3000000
6a4e6f7a-8cc8-40fd-aaf5-2596ad68e919	P083543	06/30/04	2004-06-30	2004	C	USD	22650000
27c0ed6a-f2d9-4834-8963-be1a553fe476	P122414	12/14/10	2010-12-14	2010	C	USD	70000000
4101d33a-7193-4942-969a-864a7c8a7f65	P054886	05/03/01	2001-05-03	2001	C	USD	27370000
242e49c4-63eb-4229-8952-dcd3b6665a64	P064906	05/03/01	2001-05-03	2001	C	USD	60000000
c5ebfc72-c870-4b67-9ee6-29a3e5a84945	P069964	03/29/01	2001-03-29	2001	C	USD	150000000
d6c5c59d-3d33-418c-b5b8-8680b66d3f7f	P070272	06/19/03	2003-06-19	2003	C	USD	45000000
0e2c5f0c-f688-4d64-b606-303ee3b894a8	P090680	10/21/04	2004-10-21	2004	C	USD	3500000
3adbf9c0-58d0-43db-a03f-62148d75ede0	P101335	12/19/06	2006-12-19	2006	C	USD	200000000
7b533cfc-2630-49c7-8e42-a493d91f1c4e	P107350	09/15/11	2011-09-15	2011	C	USD	70000000
ed482571-997c-4794-b511-a17a6559c1b1	P101724	06/21/07	2007-06-21	2007	C	USD	175000000
d8a48b56-0f6e-42f0-8035-d940f92bfee9	P076901	09/12/02	2002-09-12	2002	C	USD	15000000
4ec1ba96-f2a4-4d2c-ba56-cb9d5849f705	P005906	12/21/00	2000-12-21	2000	C	USD	20000000
921aad71-b078-42e5-9a3d-013b2fd75d5a	P056452	05/30/00	2000-05-30	2000	C	USD	150000000
6a9d0f1c-d562-46f4-8598-6f862a0620f7	P097030	05/29/07	2007-05-29	2007	C	USD	20400000
35add395-2e0d-4b50-b511-6ffefaf4ea54	P082969	08/31/06	2006-08-31	2006	C	USD	12000000
0f081b77-affa-4231-a833-7ccf80102990	P117275	06/01/10	2010-06-01	2010	C	USD	5250000
a1b0dc44-13ed-46f6-b8a8-88a7a0803454	P101258	03/31/09	2009-03-31	2009	C	USD	150000000
8086bf60-388a-4bb1-aeaf-426b88985800	P083311	02/22/05	2005-02-22	2005	C	USD	25000000
f0c25c91-6026-4b58-881f-c8f628fbf930	P074762	12/17/02	2002-12-17	2002	C	USD	4760000
76e38b2a-18b4-4c08-bdce-951f826e99ab	P108654	01/14/10	2010-01-14	2010	C	USD	190000000
bd5d7734-6888-4630-92b6-2f68a7022ac0	P077781	03/18/03	2003-03-18	2003	C	USD	40000000
ee54cced-48a2-46bf-b89f-9ad2f98b0ae5	P098273	06/15/06	2006-06-15	2006	C	USD	111500000
d0589f04-17e6-43b1-afc7-1f6d8bfbfa0c	P118701	11/30/10	2010-11-30	2010	C	USD	150000000
37c241e0-381c-4f72-97fa-adf0165309d6	P116542	06/30/11	2011-06-30	2011	C	USD	50000000
ff88916c-2a2b-4b35-97d6-a4e42c666298	P121811	07/01/10	2010-07-01	2010	C	USD	3000000
39e68e45-135f-4ca3-a248-bb8582713547	P091990	12/08/05	2005-12-08	2005	C	USD	90000000
355f8256-5b74-43da-99b3-38850cccf2ae	P109885	03/27/08	2008-03-27	2008	C	USD	15000000
1b0963b8-9dd8-497a-84c5-8be4c6a37091	P006449	01/06/00	2000-01-06	2000	C	USD	136000000
2f998e4a-6c52-46f6-9590-709e39eece66	P121800	11/23/10	2010-11-23	2010	C	USD	401000000
34f3080b-4300-472f-ac36-bd10f157c8ea	P118187	11/30/10	2010-11-30	2010	C	USD	40000000
16a1644c-128c-44e8-9ce1-4ce8a21ad44b	P106596	10/16/09	2009-10-16	2009	C	USD	75000000
d7863f68-8e0f-4993-bcd1-9dffcb0ec601	P107845	06/23/09	2009-06-23	2009	C	USD	28000000
d8e57f2e-4dc3-4c61-b969-58cf21847010	P066076	08/19/03	2003-08-19	2003	C	USD	21900000
2dc3845b-3574-44f9-9956-cf3407cdd936	P118636	05/12/10	2010-05-12	2010	C	USD	20000000
a199d4a3-4b4f-4a91-884e-93f5d0168f28	P105526	05/10/07	2007-05-10	2007	C	USD	6000000
c80ca449-cb86-4106-a1e4-f096211efb37	P086508	05/22/08	2008-05-22	2008	C	USD	152440000
077f0d3b-5c4c-4881-9fdc-4f89514c2c2e	P063398	05/04/04	2004-05-04	2004	C	USD	23000000
554aa355-a679-4518-9b97-6ee3fc8f1b2b	P098963	06/19/07	2007-06-19	2007	C	USD	50000000
04e84349-2b84-4712-ae34-9bc6f3e55b35	P098548	03/27/07	2007-03-27	2007	C	USD	30000000
68e1e70d-556e-43f6-9205-bcad68c443c2	P099369	02/24/09	2009-02-24	2009	C	USD	46000000
501baa2f-5b85-48e7-8734-b9793c7cef38	P117355	06/14/11	2011-06-14	2011	C	USD	5830000
b210b828-e854-4ade-9e0c-ccc59bd709ea	P073320	12/22/00	2000-12-22	2000	C	USD	18300000
5ebb87e5-7bc1-45ae-934e-86c1362ba8d5	P055085	05/06/03	2003-05-06	2003	C	USD	46700000
b58c6d4e-1b2e-433d-afdd-a2c47e7485e3	P119125	06/08/10	2010-06-08	2010	C	USD	500000000
7290fdd4-d736-408b-b69e-125e7387bf31	P085124	04/11/06	2006-04-11	2006	C	USD	20000000
47fa50b6-cfd9-498b-9051-328f4f360b18	P105750	04/24/08	2008-04-24	2008	C	USD	40000000
95235cc1-df83-403c-935c-177b70c1d4f7	P054736	06/14/01	2001-06-14	2001	C	USD	9900000
852201a6-cd62-46b1-9ca6-575efb517a2a	P110731	05/06/08	2008-05-06	2008	C	USD	50000000
53eacc59-370c-4986-99e3-49d2a433262e	P117043	12/13/11	2011-12-13	2011	C	USD	100000000
82cdfb6a-fe14-4aea-ab5e-785b9fae538d	P083187	09/05/06	2006-09-05	2006	C	USD	120000000
48baff0b-1543-4a6d-8844-88c9d6c8b5aa	P090993	11/21/06	2006-11-21	2006	C	USD	220000000
db48edaf-3e7a-4d68-88b0-8dbbacac5472	P125856	12/20/11	2011-12-20	2011	C	USD	21600000
56cb644c-2386-4e49-9886-2b5e77aed986	P071039	06/15/04	2004-06-15	2004	C	USD	34000000
daaa1795-c466-47a9-a59b-f7a992fec7d5	P078058	06/19/03	2003-06-19	2003	C	USD	60000000
7f0c7c53-860b-4dd1-9484-d04e0b98627f	P118821	12/22/09	2009-12-22	2009	C	USD	100000000
53c865bb-06f0-4b35-99d9-6650d3bc1631	P094063	06/20/06	2006-06-20	2006	C	USD	200000000
82a2ff83-f26a-405e-90a4-de1a46a0b3a1	P096056	04/05/07	2007-04-05	2007	C	USD	35000000
3321ca71-716a-4f5b-a323-18a17e614771	P122047	03/17/11	2011-03-17	2011	C	USD	1950000
90721186-5528-47fc-a864-445d83ce7be9	P100415	06/20/07	2007-06-20	2007	C	USD	5000000
d29c31d1-2906-4aa3-b450-a78e8db00835	P107375	08/27/09	2009-08-27	2009	C	USD	5000000
661ade14-4f6d-47ec-84e3-280c9e9d23a2	P039199	01/06/00	2000-01-06	2000	C	USD	30300000
742ab87e-7ab8-4497-8699-54a260f114bf	P117282	05/20/10	2010-05-20	2010	C	USD	16300000
04139a0a-67ea-428e-9cc5-13781dc773ac	P075230	07/24/03	2003-07-24	2003	C	USD	10940000
