project_id	geoname_id	precision_code	place_name	latitude	longitude	location_type_code	geoname_adm_code	geonames_adm_name
P004397	2101038	1	Alepa	-9.96426	147.93899	PPL	PG|01	Papua New Guinea|Central Province
P004397	2100536	1	Aropokina	-8.76667	146.65	PPL	PG|01	Papua New Guinea|Central Province
P004397	2100468	1	Aseki	-7.3517	146.1924	PPL	PG|14	Papua New Guinea|Morobe
P004397	2099613	1	Bereina	-8.62702	146.54792	PPL	PG|01	Papua New Guinea|Central Province
P004397	7668037	3	Bialla	-5.51452	150.94335	ADM2	PG|17|7668037	Papua New Guinea|West New Britain|Bialla
P004397	2133763	4	Central Province	-10	148	ADM1	PG|01	Papua New Guinea|Central Province
P004397	2097853	4	East New Britain Province	-4.61283	151.88775	ADM1	PG|10	Papua New Guinea|East New Britain
P004397	2096633	4	Gulf Province	-7.7246	145.08545	ADM1	PG|02	Papua New Guinea|Gulf
P004397	2096037	2	Hoskins	-5.45437	150.40939	PPL	PG|17	Papua New Guinea|West New Britain
P004397	7648913	1	Ianu	-10.13	148.4	PPL	PG|01	Papua New Guinea|Central Province
P004397	2088628	8	Independent State of Papua New Guinea	-6	147	PCLI	PG|00	Papua New Guinea
P004397	2095012	3	Kairuku District	-8.75	146.75	ADMD	PG|01	Papua New Guinea|Central Province
P004397	7668019	3	Kairuku-Hiri	-9.13648	147.27905	ADM2	PG|01|7668019	Papua New Guinea|Central Province|Kairuku-Hiri
P004397	2093967	1	Kimbe	-5.55021	150.14285	PPLA	PG|17	Papua New Guinea|West New Britain
P004397	7668036	3	Kimbe	-5.68119	150.06101	ADM2	PG|17|7668036	Papua New Guinea|West New Britain|Kimbe
P004397	2093727	1	Koimumu	-5.49801	150.5796	PPL	PG|17	Papua New Guinea|West New Britain
P004397	2093683	3	Kokopo District	-4.4	152.28333	ADM2	PG|10|2093683	Papua New Guinea|East New Britain|Kokopo District
P004397	2093427	1	Korere	-4.16684	152.18657	PPL	PG|10	Papua New Guinea|East New Britain
P004397	2133105	1	Kupiano	-10.07521	148.18442	PPL	PG|01	Papua New Guinea|Central Province
P004397	2092651	1	Laloki	-9.38566	147.29764	PPL	PG|01	Papua New Guinea|Central Province
P004397	2091756	1	Malalaua	-8.06667	146.16667	PPL	PG|02	Papua New Guinea|Gulf
P004397	2091495	4	Manus Province	-2	147	ADM1	PG|13	Papua New Guinea|Manus
P004397	2091497	3	Manus District	-2	147	ADMD	PG|13	Papua New Guinea|Manus
P004397	2091232	1	Matairuka	-9.88322	147.78997	PPL	PG|01	Papua New Guinea|Central Province
P004397	2090950	3	Menyamya District	-7.25	146.16667	ADMD	PG|14	Papua New Guinea|Morobe
P004397	2090910	2	Metawari	-2.15598	147.0511	PPL	PG|13	Papua New Guinea|Manus
P004397	2090468	4	Morobe Province	-7.0106	146.9672	ADM1	PG|14	Papua New Guinea|Morobe
P004397	2090288	1	Mundrau	-2.0362	147.02616	PPL	PG|13	Papua New Guinea|Manus
P004397	2089478	4	Northern Province	-9	148.5	ADM1	PG|04	Papua New Guinea|Northern Province
P004397	2089300	2	Obaha	-9.95	148.1	PPL	PG|01	Papua New Guinea|Central Province
P004397	2088179	1	Pongani	-9.05097	148.56606	PPL	PG|04	Papua New Guinea|Northern Province
P004397	2088163	1	Popondetta	-8.75931	148.24095	PPLA	PG|04	Papua New Guinea|Northern Province
P004397	2088161	3	Popondetta District	-9	148.33333	ADMD	PG|04	Papua New Guinea|Northern Province
P004397	2087893	3	Rabaul District	-4.18333	152.16667	ADM2	PG|10|2087893	Papua New Guinea|East New Britain|Rabaul District
P004397	2087633	3	Rigo District	-9.75	147.83333	ADM2	PG|01|2087633	Papua New Guinea|Central Province|Rigo District
P004397	2085422	1	Tingau Number 1	-2.10482	147.08844	PPL	PG|13	Papua New Guinea|Manus
P004397	2083819	1	Warangoi	-4.48333	152.15	PPL	PG|10	Papua New Guinea|East New Britain
P004397	2083546	4	West New Britain Province	-5.87833	149.82605	ADM1	PG|17	Papua New Guinea|West New Britain
P004850	1562822	8	Socialist Republic of Vietnam	16.16667	107.83333	PCLI	VN|00	Vietnam
P005516	2542007	8	Kingdom of Morocco	32	-6	PCLI	MA|00	Morocco
P005750	2464461	6	Tunisian Republic	34	9	PCLI	TN|00	Tunisia
P005906	6201196	4	Ibb	14	44.16667	ADM1	YE|23	Yemen|Ibb
P005906	6201193	4	Muḩāfaz̧at aḑ Ḑāli‘	13.8924	44.7625	ADM1	YE|18	Yemen|Aḑ Ḑāli‘
P005906	6201194	4	Muḩāfaz̧at ‘Amrān	16.23022	43.90983	ADM1	YE|19	Yemen|Omran
P005906	6201195	4	Muḩāfaz̧at Ḩajjah	16	43.25	ADM1	YE|22	Yemen|Ḩajjah
P005906	6201197	4	Muḩāfaz̧at Laḩij	13.16667	44.58333	ADM1	YE|24	Yemen|Laḩij
P005906	80425	4	Muḩāfaz̧at Abyan	13.6291	46.126	ADM1	YE|01	Yemen|Abyan
P005906	8735409	1	Raymān	13.99939	44.21496	ADM3	YE|23|8735409	Yemen|Ibb
P005906	69543	6	Republic of Yemen	15.5	47.5	PCLI	YE|00	Yemen
P005906	8735269	1	Şā’ir	14.05139	44.10309	ADM3	YE|23|8735269	Yemen|Ibb
P006449	6320043	3	Aratuba	-4.41898	-39.04818	ADM2	BR|06|2301406	Brazil|Ceará|Aratuba
P006449	3406441	3	Barbalha	-7.43604	-39.35273	ADM2	BR|06|2301901	Brazil|Ceará|Barbalha
P006449	3406144	1	Barrento	-3.31056	-39.515	PPLL	BR|06|2306405	Brazil|Ceará|Itapipoca
P006449	3403145	3	Capistrano	-4.4623	-38.92072	ADM2	BR|06|2302909	Brazil|Ceará|Capistrano
P006449	6320050	3	Caridade	-4.201	-39.14149	ADM2	BR|06|2303006	Brazil|Ceará|Caridade
P006449	3402362	4	Ceará	-5	-39.5	ADM1	BR|06	Brazil|Ceará
P006449	3407247	2	Chapada do Araripe	-7.38738	-40.21606	UPLD	BR|00	Brazil
P006449	3401544	3	Crato	-7.14714	-39.47132	ADM2	BR|06|2304202	Brazil|Ceará|Crato
P006449	3399415	2	Fortaleza	-3.71722	-38.54306	PPLA	BR|06|2304400	Brazil|Ceará|Fortaleza
P006449	6320062	3	Fortaleza	-3.72271	-38.52465	ADM2	BR|06|2304400	Brazil|Ceará|Fortaleza
P006449	3397909	1	Itapipoca	-3.49444	-39.57861	PPL	BR|06|2306405	Brazil|Ceará|Itapipoca
P006449	6324294	3	Itapiúna	-4.61918	-38.9313	ADM2	BR|06|2306504	Brazil|Ceará|Itapiúna
P006449	3397572	3	Jardim	-7.63821	-39.24037	ADM2	BR|06|2307106	Brazil|Ceará|Jardim
P006449	3397146	3	Juazeiro do Norte	-7.14669	-39.24697	ADM2	BR|06|2307304	Brazil|Ceará|Juazeiro do Norte
P006449	6319727	3	Lagoa do Mato	-5.95535	-43.63105	ADM2	BR|13|2105922	Brazil|Maranhão|Lagoa do Mato
P006449	3396018	1	Macaoca	-4.76944	-39.47972	PPLL	BR|06|2307635	Brazil|Ceará|Madalena
P006449	6324296	3	Madalena	-4.87622	-39.47587	ADM2	BR|06|2307635	Brazil|Ceará|Madalena
P006449	3395448	3	Maranguape	-3.99581	-38.72969	ADM2	BR|06|2307700	Brazil|Ceará|Maranguape
P006449	3394754	3	Missão Velha	-7.23707	-39.11196	ADM2	BR|06|2308401	Brazil|Ceará|Missão Velha
P006449	6324298	3	Nova Olinda	-7.08567	-39.67195	ADM2	BR|06|2309201	Brazil|Ceará|Nova Olinda
P006449	6320089	3	Palmácia	-4.12964	-38.84258	ADM2	BR|06|2310100	Brazil|Ceará|Palmácia
P006449	3391418	3	Porteiras	-7.59509	-39.07443	ADM2	BR|06|2311108	Brazil|Ceará|Porteiras
P006449	3388725	2	Riacho São Gonçalo	-6.16667	-40.53333	STMI	BR|06	Brazil|Ceará
P006449	3390433	2	Riacho do Meio (3)	-6.1	-39.06667	PPL	BR|06|2311355	Brazil|Ceará|Quixelô
P006449	3396655	2	Riacho Lagoa Nova	-4.53333	-38.75	STMI	BR|06	Brazil|Ceará
P006449	3386357	5	Rio Timonha	-2.93028	-41.2725	STM	BR|06	Brazil|Ceará
P006449	3394188	5	Rio Mundaú	-3.1874	-39.40554	STMI	BR|06	Brazil|Ceará
P006449	3397668	5	Rio Jaguaribe	-6.16478	-40.3093	STMI	BR|06	Brazil|Ceará
P006449	3401727	5	Rio Coreaú	-2.89556	-40.83778	STM	BR|06	Brazil|Ceará
P006449	3402447	5	Rio Catu	-3.9	-38.33333	STMI	BR|06	Brazil|Ceará
P006449	3406132	5	Rio Barrigas	-5.06667	-39.63333	STMI	BR|06	Brazil|Ceará
P006449	3389385	3	Santana do Cariri	-7.17968	-39.78451	ADM2	BR|06|2312106	Brazil|Ceará|Santana do Cariri
P006449	3405952	5	Serra de Baturité	-4.20419	-38.93915	MT	BR|06|2303006	Brazil|Ceará|Caridade
P006449	3407234	5	Serra da Aratanha	-3.98333	-38.63333	MT	BR|06|2309706	Brazil|Ceará|Pacatuba
P006553	3446537	5	Rio Tietê	-20.66667	-51.58333	STM	BR|27	Brazil|São Paulo
P006553	3448433	4	São Paulo	-22	-49	ADM1	BR|27	Brazil|São Paulo
P007077	3660634	1	Angamarca	-1.11862	-78.93196	PPL	EC|07	Ecuador|Cotopaxi
P007077	9155660	3	Canton Las Naves	-1.28333	-79.3	ADM2	EC|03|9155660	Ecuador|Bolívar|Canton Las Naves
P007077	3652108	3	Cantón Salcedo	-1.03333	-78.6	ADM2	EC|07|3652108	Ecuador|Cotopaxi|Cantón Salcedo
P007077	3652572	3	Cantón Quero	-1.36667	-78.6	ADM2	EC|19|3652572	Ecuador|Tungurahua|Cantón Quero
P007077	3652683	3	Cantón Pujilí	-0.95	-78.68333	ADM2	EC|07|3652683	Ecuador|Cotopaxi|Cantón Pujilí
P007077	3652785	3	Cantón Puebloviejo	-1.55	-79.53333	ADM2	EC|13|3652785	Ecuador|Los Ríos|Cantón Puebloviejo
P007077	3653158	3	Cantón Píllaro	-1.16667	-78.53333	ADM2	EC|19|3653158	Ecuador|Tungurahua|Cantón Píllaro
P007077	3653692	3	Cantón Otavalo	0.22409	-78.17255	ADM2	EC|11|3653692	Ecuador|Imbabura|Cantón Otavalo
P007077	3657508	3	Cantón Guayaquil	-2.2	-79.88333	ADM2	EC|10|3657508	Ecuador|Guayas|Cantón Guayaquil
P007077	3658919	3	Cantón Colta	-1.7	-78.75	ADM2	EC|06|3658919	Ecuador|Chimborazo|Cantón Colta
P007077	3660343	3	Cantón Baños	-1.4	-78.41667	ADM2	EC|19|3660343	Ecuador|Tungurahua|Cantón Baños
P007077	3658915	1	Columbe	-1.88707	-78.72361	PPL	EC|06	Ecuador|Chimborazo
P007077	3658121	1	El Rosario	-1.29517	-78.56751	PPL	EC|19	Ecuador|Tungurahua
P007077	3657509	1	Guayaquil	-2.20584	-79.90795	PPLA	EC|10	Ecuador|Guayas
P007077	3655848	1	Hacienda Yanayacu	-1.0955	-78.49355	PPL	EC|19	Ecuador|Tungurahua
P007077	3657129	1	Hacienda Cumbijín	-1.03244	-78.48086	PPL	EC|07	Ecuador|Cotopaxi
P007077	3654910	1	Las Naves	-1.28574	-79.3146	PPL	EC|03	Ecuador|Bolívar
P007077	3650445	4	Provincia del Tungurahua	-1.25	-78.5	ADM1	EC|19	Ecuador|Tungurahua
P007077	3654592	4	Provincia de Los Ríos	-1.41667	-79.58333	ADM1	EC|13	Ecuador|Los Ríos
P007077	3655635	4	Provincia de Imbabura	0.37631	-78.32371	ADM1	EC|11	Ecuador|Imbabura
P007077	3658195	4	Provincia de El Oro	-3.5	-79.83333	ADM1	EC|08	Ecuador|El Oro
P007077	3658766	4	Provincia de Cotopaxi	-0.83333	-78.83333	ADM1	EC|07	Ecuador|Cotopaxi
P007077	3659237	4	Provincia del Chimborazo	-1.91667	-78.75	ADM1	EC|06	Ecuador|Chimborazo
P007077	3660130	4	Provincia de Bolívar	-1.58333	-79.08333	ADM1	EC|03	Ecuador|Bolívar
P007077	3652720	1	Puerto Pechiche	-1.43333	-79.56667	PPL	EC|13	Ecuador|Los Ríos
P007077	3650380	1	Ulba	-1.3956	-78.39616	PPL	EC|19	Ecuador|Tungurahua
P007397	3608932	6	Republic of Honduras	15	-86.5	PCLI	HN|00	Honduras
P008284	143105	5	Aras River	40.01777	48.4532	STM	AZ	Azerbaijan
P008284	587081	4	Baku City	40.39528	49.88222	ADM1	AZ|09	Azerbaijan|Baki
P008284	146879	4	Beylagan Rayon	39.75	47.66667	ADM1	AZ|12	Azerbaijan|Beyləqan
P008284	147983	4	Imishli Rayon	39.83333	48.08333	ADM1	AZ|24	Azerbaijan|İmişli
P008284	586001	4	Khachmaz Rayon	41.58333	48.75	ADM1	AZ|60	Azerbaijan|Xaçmaz
P008284	305419	5	Kura Nehri	39.38367	49.29909	STM	AZ|00	Azerbaijan
P008284	585786	4	Quba Rayon	41.16667	48.41667	ADM1	AZ|42	Azerbaijan|Quba
P008284	585749	4	Qusar Rayon	41.41667	48.25	ADM1	AZ|44	Azerbaijan|Qusar
P008284	587116	6	Republic of Azerbaijan	40.5	47.5	PCLI	AZ|00	Azerbaijan
P008284	147287	4	Saatly Rayon	39.83333	48.41667	ADM1	AZ|45	Azerbaijan|Saatlı
P008284	585149	5	Samur-Abşeron Kanalı	41.64206	48.4555	CNL	AZ|01	Azerbaijan|Abşeron
P008284	586000	5	Xanarx Kanalı	41.63861	48.42137	STMC	AZ|44	Azerbaijan|Qusar
P008286	148615	4	Aghjabadi Rayon	40	47.41667	ADM1	AZ|02	Azerbaijan|Ağcabǝdi
P008286	7669114	3	Babek Rayon	39.29	45.39	ADM2	AZ|35|7669114	Azerbaijan|Nakhichevan|Babek Rayon
P008286	587084	1	Baku	40.37767	49.89201	PPLC	AZ|09	Azerbaijan|Baki
P008286	146879	4	Beylagan Rayon	39.75	47.66667	ADM1	AZ|12	Azerbaijan|Beyləqan
P008286	586112	4	Goranboy Rayon	40.58333	46.66667	ADM1	AZ|21	Azerbaijan|Goranboy
P008286	147983	4	Imishli Rayon	39.83333	48.08333	ADM1	AZ|24	Azerbaijan|İmişli
P008286	586001	4	Khachmaz Rayon	41.58333	48.75	ADM1	AZ|60	Azerbaijan|Xaçmaz
P008286	147429	1	Nakhchivan	39.20889	45.41222	PPLA	AZ|35	Azerbaijan|Nakhichevan
P008286	148330	2	Pervoye Maya	39.74667	47.95889	PPL	AZ|24	Azerbaijan|İmişli
P008286	585786	4	Quba Rayon	41.16667	48.41667	ADM1	AZ|42	Azerbaijan|Quba
P008286	147287	4	Saatly Rayon	39.83333	48.41667	ADM1	AZ|45	Azerbaijan|Saatlı
P008286	147284	4	Sabirabad Rayon	39.91667	48.66667	ADM1	AZ|46	Azerbaijan|Sabirabad
P008286	147997	3	Sharur Rayon	39.5	45.08333	ADM2	AZ|35|147997	Azerbaijan|Nakhichevan|Sharur Rayon
P008286	584583	4	Zardab Rayon	40.25	47.75	ADM1	AZ|71	Azerbaijan|Zərdab
P008314	728330	1	Pernik	42.6	23.03333	PPLA	BG|49|PER32	Bulgaria|Pernik|Obshtina Pernik
P008314	727011	1	Sofia	42.69751	23.32415	PPLC	BG|42|SOF46	Bulgaria|Sofia-Capital|Stolichna Obshtina
P008615	3099434	1	Gdańsk	54.35205	18.64637	PPLA	PL|82|2261|226101	Poland|Pomeranian Voivodeship|Gdańsk
P008615	3099424	1	Gdynia	54.51889	18.53188	PPL	PL|82|2262|226201	Poland|Pomeranian Voivodeship|Gdynia
P008615	3098444	5	Ostrów Grabowski	53.43084	14.59368	ISL	PL|87	Poland|West Pomeranian Voivodeship
P008615	3089178	5	Piastowski Kanał	53.86667	14.28333	CNL	PL|87	Poland|West Pomeranian Voivodeship
P008615	3083955	1	Świnoujście	53.91053	14.24712	PPLA2	PL|87|3263|326301	Poland|West Pomeranian Voivodeship|Świnoujście
P008615	7530749	3	Świnoujście	53.8502	14.31313	ADM2	PL|87|3263	Poland|West Pomeranian Voivodeship|Świnoujście
P008615	3083829	1	Szczecin	53.42894	14.55302	PPLA	PL|87|3262|326201	Poland|West Pomeranian Voivodeship|Szczecin
P008615	7530840	3	Szczecin	53.4297	14.62422	ADM2	PL|87|3262	Poland|West Pomeranian Voivodeship|Szczecin
P008615	3082227	5	Wielki Zalew	53.76667	14.41667	LGN	PL|87	Poland|West Pomeranian Voivodeship
P008783	683504	4	București	44.5	26.08333	ADM1	RO|10	Romania|Bucureşti
P008783	679452	1	Deva	45.88333	22.9	PPLA2	RO|21|86687	Romania|Hunedoara|Municipiul Deva
P008783	675917	4	Hunedoara	45.75	23	ADM1	RO|21	Romania|Hunedoara
P008783	665091	4	Judeţul Timiş	45.66667	21.5	ADM1	RO|36	Romania|Timiş
P008783	667267	4	Judeţul Sibiu	45.78428	24.14383	ADM1	RO|33	Romania|Sibiu
P008783	672460	4	Judeţul Neamţ	47	26.5	ADM1	RO|28	Romania|Neamţ
P008783	673612	4	Judeţul Mehedinţi	44.66667	22.83333	ADM1	RO|26	Romania|Mehedinţi
P008783	673887	4	Judeţul Maramureş	47.66667	24	ADM1	RO|25	Romania|Maramureş
P008783	675809	4	Judeţul Iaşi	47.25	27.25	ADM1	RO|23	Romania|Iaşi
P008783	677692	4	Judeţul Galaţi	45.75	27.75	ADM1	RO|18	Romania|Galaţi
P008783	679385	4	Judeţul Dâmboviţa	44.91667	25.5	ADM1	RO|16	Romania|Dâmboviţa
P008783	681291	4	Judeţul Cluj	46.64944	23.81836	ADM1	RO|13	Romania|Cluj
P008783	682714	4	Judeţul Caraş-Severin	45.08333	22.08333	ADM1	RO|12	Romania|Caraş-Severin
P008783	683016	4	Judeţul Călăraşi	44.25	27	ADM1	RO|41	Romania|Călăraşi
P008783	683121	4	Judeţul Buzău	45.41667	26.75	ADM1	RO|11	Romania|Buzău
P008783	683843	4	Judeţul Braşov	45.75	25.33333	ADM1	RO|09	Romania|Braşov
P008783	683901	4	Judeţul Brăila	45.08333	27.66667	ADM1	RO|08	Romania|Brăila
P008783	684038	4	Judeţul Botoşani	47.83333	26.75	ADM1	RO|07	Romania|Botoşani
P008783	684647	4	Judeţul Bistriţa-Năsăud	47.16667	24.58333	ADM1	RO|06	Romania|Bistriţa-Năsăud
P008783	685947	4	Judeţul Bacău	46.41667	26.83333	ADM1	RO|04	Romania|Bacău
P008783	686192	4	Judeţul Argeş	45	24.83333	ADM1	RO|03	Romania|Argeş
P008783	686581	4	Judeţul Alba	46.06817	23.57245	ADM1	RO|01	Romania|Alba
P008783	671857	4	Olt	44.33333	24.5	ADM1	RO|29	Romania|Olt
P008783	670938	1	Petroşani	45.41667	23.36667	PPLA2	RO|21|86990	Romania|Hunedoara|Municipiul Petroşani
P008783	669737	4	Prahova	45.16667	26	ADM1	RO|30	Romania|Prahova
P008783	798549	6	România	46	25	PCLI	RO|00	Romania
P008783	665849	4	Suceava	47.58333	25.75	ADM1	RO|34	Romania|Suceava
P008783	665283	4	Teleorman	44.08333	25.16667	ADM1	RO|35	Romania|Teleorman
P008791	798549	8	România	46	25	PCLI	RO|00	Romania
P008797	680428	4	Covasna	45.91667	26	ADM1	RO|15	Romania|Covasna
P008797	679134	4	Dolj	44.16667	23.75	ADM1	RO|17	Romania|Dolj
P008797	676309	4	Harghita	46.58333	25.41667	ADM1	RO|20	Romania|Harghita
P008797	684038	4	Judeţul Botoşani	47.83333	26.75	ADM1	RO|07	Romania|Botoşani
P008797	686192	4	Judeţul Argeş	45	24.83333	ADM1	RO|03	Romania|Argeş
P008797	798549	6	România	46	25	PCLI	RO|00	Romania
P008797	664517	4	Tulcea	45	28.83333	ADM1	RO|37	Romania|Tulcea
P008832	580497	1	Astrakhan’	46.34968	48.04076	PPLA	RU|07|824964	Russia|Astrakhan|Gorod Astrakhan’
P008832	569696	1	Cheboksary	56.13222	47.25194	PPLA	RU|16|569698	Russia|Chuvashia|Cheboksarskiy Rayon
P008832	562237	1	Gagarin	55.55291	34.99537	PPL	RU|69	Russia|Smolensk
P008832	1504682	1	Kansk	56.20167	95.7175	PPL	RU|91	Russia|Krasnoyarskiy
P008832	2019528	1	Nakhodka	42.81384	132.87348	PPL	RU|59	Russia|Primorskiy
P008832	515012	1	Orël	52.96508	36.0785	PPLA	RU|56	Russia|Orjol
P008832	511794	1	Pechora	65.14716	57.22439	PPL	RU|34	Russia|Komi Republic
P008832	509820	1	Petrozavodsk	61.78491	34.34691	PPLA	RU|28	Russia|Kareliya
P008832	504341	1	Pskov	57.8136	28.3496	PPLA	RU|60	Russia|Pskov
P008832	2017370	6	Russian Federation	60	100	PCLI	RU|00	Russia
P008832	491422	1	Sochi	43.59917	39.72569	PPL	RU|38|6695246	Russia|Krasnodarskiy|Sochi City
P008832	1489530	1	Tobol’sk	58.19807	68.25457	PPL	RU|78	Russia|Tjumen
P008832	472722	1	Volkhov	59.9258	32.33819	PPL	RU|42	Russia|Leningrad
P008832	472459	1	Vologda	59.2239	39.88398	PPLA	RU|85	Russia|Vologda
P008832	471430	1	Votkinsk	57.04865	53.98717	PPL	RU|80	Russia|Udmurtiya
P008860	1220409	6	Republic of Tajikistan	39	71	PCLI	TJ|00	Tajikistan
P009127	1514386	3	Beruniy Tumani	42.16667	61	ADM2	UZ|09|1514386	Uzbekistan|Karakalpakstan|Beruniy Tumani
P009127	1514037	3	Ellikqala Tumani	42.35583	61.76375	ADM2	UZ|09|1514037	Uzbekistan|Karakalpakstan|Ellikqala Tumani
P009127	453752	4	Karakalpakstan	44.21636	58.82986	ADM1	UZ|09	Uzbekistan|Karakalpakstan
P009127	1512698	3	Taxtako’pir Tumani	42.98175	61.07328	ADM2	UZ|09|1512698	Uzbekistan|Karakalpakstan|Taxtako’pir Tumani
P009127	1512534	3	To’rtko’l Tumani	41.6242	61.72683	ADM2	UZ|09|1512534	Uzbekistan|Karakalpakstan|To’rtko’l Tumani
P009972	1278995	3	Allahābād	25.5	81.5	ADM2	IN|36|1278995	India|Uttar Pradesh|Allahābād
P009972	1278148	1	Aurangābād	24.75389	84.37406	PPL	IN|34	India|Bihar
P009972	1278150	3	Aurangābād	24.75	84.5	ADM2	IN|34|1278150	India|Bihar|Aurangābād
P009972	1277148	1	Bārāchati	24.50245	85.0072	PPL	IN|34	India|Bihar
P009972	9072820	1	Barwa Adda	23.85326	86.42086	PPL	IN|38	India|Jharkhand
P009972	9072816	1	Bhautipratappur	26.44811	80.20335	PPL	IN|36	India|Uttar Pradesh
P009972	1273309	1	Dehri	24.90504	84.18289	PPL	IN|34|1258074	India|Bihar|Rohtās
P009972	1272980	3	Dhānbād	23.75	86.41667	ADM2	IN|38|1272980	India|Jharkhand|Dhānbād
P009972	1271912	1	Fatehpur	25.93036	80.8139	PPL	IN|36	India|Uttar Pradesh
P009972	1271920	3	Fatehpur	25.75	80.75	ADM2	IN|36|1271920	India|Uttar Pradesh|Fatehpur
P009972	1271440	3	Gayā	24.75	85	ADM2	IN|34|1271440	India|Bihar|Gayā
P009972	1270908	1	Gorhar	24.13154	85.69114	PPL	IN|38	India|Jharkhand
P009972	1270437	1	Handiā	25.36344	82.18772	PPL	IN|36	India|Uttar Pradesh
P009972	1270165	3	Hazārībāg	24	85.25	ADM2	IN|38|1270165	India|Jharkhand|Hazārībāg
P009972	7729747	3	Kanpur Dehat	26.41506	79.98957	ADM2	IN|36|7729747	India|Uttar Pradesh|Kanpur Dehat
P009972	1267997	3	Kānpur	26.5	80	ADM2	IN|36|1267997	India|Uttar Pradesh|Kānpur
P009972	9072745	1	Kaushambi District	25.53074	81.37729	ADM2	IN|36|9072745	India|Uttar Pradesh|Kaushambi District
P009972	1267190	1	Khāga	25.77165	81.10143	PPL	IN|36	India|Uttar Pradesh
P009972	9072818	1	Kokhraj	25.59654	81.50534	PPL	IN|36	India|Uttar Pradesh
P009972	1262917	1	Mohaniā	25.16909	83.62004	PPL	IN|34	India|Bihar
P009972	1269750	8	Republic of India	22	79	PCLI	IN|00	India
P009972	1258074	3	Rohtās	25	83.75	ADM2	IN|34|1258074	India|Bihar|Rohtās
P009972	7729751	3	Sant Ravi Das Nagar	25.35792	82.4308	ADM2	IN|36|7729751	India|Uttar Pradesh|Sant Ravi Das Nagar
P009972	1257086	1	Sasarām	24.94872	84.01693	PPL	IN|34	India|Bihar
P009972	1256572	1	Sherghāti	24.55971	84.79344	PPL	IN|34	India|Bihar
P009972	1256324	1	Sikandra	26.3668	79.63042	PPL	IN|36	India|Uttar Pradesh
P009972	1253405	1	Varanasi	25.31668	83.01042	PPL	IN|36	India|Uttar Pradesh
P009972	1253407	3	Vārānasi	25.33333	83	ADM2	IN|36|1253407	India|Uttar Pradesh|Vārānasi
P010505	7701212	3	Baran	25.09	76.66	ADM2	IN|24|7701212	India|Rajasthan|Baran
P010505	1273894	3	Chūru	28.5	74.5	ADM2	IN|24|1273894	India|Rajasthan|Chūru
P010505	7701203	3	Dausa	26.88269	76.57053	ADM2	IN|24|7701203	India|Rajasthan|Dausa
P010505	7701204	3	Dhaulpur	26.71183	77.73956	ADM2	IN|24|7701204	India|Rajasthan|Dhaulpur
P010505	1269028	3	Jhālāwār	24.41667	76.25	ADM2	IN|24|1269028	India|Rajasthan|Jhālāwār
P010505	7701213	3	Rajsamand	25.23822	73.93503	ADM2	IN|24|7701213	India|Rajasthan|Rajsamand
P010505	1258899	4	State of Rājasthān	26	74	ADM1	IN|24	India|Rajasthan
P010505	1254242	3	Tonk	26.16667	75.58333	ADM2	IN|24|1254242	India|Rajasthan|Tonk
P010556	1184196	4	Azad Kashmir	33.94718	73.9104	ADM1	PK|06	Pakistan|Azad Kashmir
P010556	1179245	4	Federally Administered Tribal Areas	33.01455	69.99925	ADM1	PK|01	Pakistan|Federally Administered Tribal Areas
P010556	1177662	1	Gujrānwāla	32.16167	74.18831	PPLA2	PK|04	Pakistan|Punjab
P010556	1176734	1	Hyderabad	25.39242	68.37366	PPLA2	PK|05	Pakistan|Sindh
P010556	1174872	1	Karachi	24.9056	67.0822	PPLA	PK|05|1174870	Pakistan|Sindh|Karāchi District
P010556	1168873	4	Khyber Pakhtunkhwa Province	34.45993	72.50237	ADM1	PK|03	Pakistan|Khyber Pakhtunkhwa
P010556	1172451	1	Lahore	31.54972	74.34361	PPLA	PK|04	Pakistan|Punjab
P010556	1169607	1	Muzaffarābād	34.37002	73.47082	PPLA	PK|06	Pakistan|Azad Kashmir
P010556	1168197	1	Peshawar	34.008	71.57849	PPLA	PK|03	Pakistan|Khyber Pakhtunkhwa
P010556	1167710	4	Punjab	30.86017	72.31976	ADM1	PK|04	Pakistan|Punjab
P010556	1166993	1	Rawalpindi	33.6007	73.0679	PPLA2	PK|04	Pakistan|Punjab
P010556	1164807	4	Sindh	26.13456	68.7696	ADM1	PK|05	Pakistan|Sindh
P010566	1279234	3	Ahmadābād	23.03	72.58	ADM2	IN|09|1279234	India|Gujarāt|Ahmadābād
P010566	9072810	1	Bagodara	23.01506	72.49512	PPL	IN|09	India|Gujarāt
P010566	9072819	1	Bajipura	21.08917	73.27949	PPL	IN|09	India|Gujarāt
